Area,Oxygen,Temperature,Humidity,Fire Occurrence
2169,54,76,96,1
1848,44,40,73,1
5677,33,53,8,0
7703,98,36,22,0
73,6,14,39,1
7829,45,75,68,0
6132,45,54,9,0
7761,80,67,5,0
1730,34,95,20,1
1789,46,98,41,1
7909,85,67,61,0
5453,31,76,44,0
8023,58,70,82,1
1267,1,17,25,1
925,86,64,33,0
4893,88,60,45,0
1419,24,55,57,0
6194,88,75,61,0
985,83,56,43,0
6292,43,37,70,0
8350,84,62,13,0
7215,21,47,43,0
6302,94,31,74,1
9639,66,50,18,0
2545,23,95,22,1
6686,79,85,78,1
5121,10,87,9,1
5453,81,62,2,0
3674,46,49,42,0
2734,32,70,75,1
8512,15,22,76,1
1603,44,42,1,0
7290,37,50,83,1
816,77,29,99,1
2534,68,15,49,0
500,66,98,26,1
5654,39,40,74,1
1549,21,82,95,1
8348,16,87,47,1
5095,11,93,29,1
6008,80,1,46,0
9165,7,1,44,1
698,25,58,29,0
6996,29,81,39,1
1465,89,68,18,0
3421,48,21,76,1
8394,98,80,85,1
6331,81,75,52,0
6338,33,5,36,0
3756,24,57,39,0
6019,64,91,39,1
5780,25,18,18,0
1914,81,26,92,1
3552,37,58,31,0
2638,29,25,88,1
6686,24,93,11,1
7279,100,25,95,1
9468,33,87,71,1
7703,51,69,17,0
674,11,66,94,1
1906,59,80,35,0
9409,29,14,10,0
6525,61,20,18,0
4404,62,19,28,0
7913,46,67,74,1
6820,89,11,3,0
6184,57,2,6,0
8487,24,35,67,0
9834,94,18,37,0
6244,79,26,88,1
9586,75,59,69,0
6320,18,75,62,1
7705,2,58,57,1
1249,12,94,71,1
9699,70,96,51,1
9575,66,86,74,1
7866,73,55,59,0
3879,37,73,90,1
7896,95,69,53,0
9874,55,62,86,1
657,98,71,33,0
3861,87,76,17,0
7306,29,60,63,0
1600,58,75,68,0
2893,87,19,84,1
5305,26,1,40,0
3548,49,14,66,0
4091,100,32,47,0
241,41,20,70,0
3611,17,35,2,1
2636,89,38,26,0
1503,56,74,91,1
1685,29,78,83,1
334,41,1,15,0
8345,41,44,47,0
8831,59,49,30,0
3889,78,25,74,1
6753,33,20,5,0
6088,58,87,22,1
5722,89,81,65,1
6553,80,100,75,1
2919,71,72,70,0
7625,66,37,29,0
3086,80,70,21,0
8265,44,50,13,0
4296,75,28,82,1
3348,99,82,6,1
3678,97,57,68,0
9468,19,30,50,1
5587,73,97,45,1
6554,32,19,81,1
4196,21,41,38,0
2283,20,71,74,1
1897,2,51,90,1
1696,19,100,33,1
9649,19,79,43,1
7866,53,16,97,1
5063,35,81,89,1
5533,2,45,22,1
3802,34,85,20,1
2275,70,94,95,1
6260,22,29,40,0
3518,45,74,10,0
3753,91,52,22,0
33,35,92,7,1
5224,70,94,53,1
7498,80,69,43,0
6829,30,89,15,1
4486,20,52,26,0
4248,59,5,95,1
9245,92,90,19,1
9932,44,75,79,1
7443,20,64,71,1
5696,55,41,65,0
7199,44,95,36,1
7965,51,83,88,1
6231,85,9,39,0
2724,11,36,89,1
3457,76,96,36,1
3034,58,96,29,1
3063,33,55,46,0
8302,69,22,32,0
8841,38,12,67,0
4713,20,49,43,0
5262,4,8,42,1
6195,51,56,50,0
2982,75,3,72,1
5157,99,66,52,0
4645,47,53,45,0
8878,33,55,18,0
6498,63,84,27,1
7538,2,82,3,1
9133,33,79,64,0
5443,62,43,46,0
4583,82,41,94,1
6942,84,51,88,1
3552,50,33,60,0
2962,70,94,26,1
8104,14,28,57,1
1958,8,84,43,1
7588,13,68,62,1
6074,46,30,69,0
6339,91,16,56,0
5165,3,50,56,1
6171,36,87,51,1
5478,20,3,5,0
9412,61,65,35,0
1283,27,99,42,1
2064,62,60,38,0
3025,96,11,80,1
5878,61,43,72,1
7151,78,86,61,1
1595,10,89,41,1
2479,79,43,29,0
883,86,42,26,0
9287,25,42,17,0
1332,83,53,31,0
4189,32,9,46,0
1352,25,80,46,0
7606,1,71,56,1
1157,22,32,58,0
6092,27,42,6,0
6220,92,81,33,1
9487,16,57,94,1
5021,24,17,3,0
5091,95,68,68,0
5962,19,22,32,1
9121,95,46,86,1
6760,35,73,39,0
5886,69,63,92,1
9756,90,87,12,1
3585,68,40,18,0
3056,20,4,63,0
2235,11,85,43,1
8648,75,47,41,0
4362,99,81,9,1
7854,82,20,85,1
516,72,59,92,1
4508,46,43,18,0
4537,82,23,74,1
4559,95,66,28,0
5905,46,90,38,1
3871,62,18,64,0
9945,89,38,37,0
285,97,16,40,0
4888,75,78,51,0
2779,1,78,16,1
1993,56,40,73,1
5726,95,54,99,1
8009,54,38,98,1
6777,72,72,26,0
8790,37,3,89,1
8439,90,71,100,1
506,74,24,91,1
8022,69,27,23,0
9741,17,79,96,1
5810,36,48,98,1
8648,49,62,91,1
4789,72,97,72,1
9841,33,82,80,1
4673,76,53,24,0
6944,86,4,96,1
2172,91,88,74,1
3713,74,86,95,1
3078,91,74,63,0
6725,1,26,20,1
7961,96,51,32,0
3892,72,61,51,0
4842,94,86,37,1
7041,82,80,60,0
3287,3,17,17,1
4844,100,91,68,1
5012,71,18,43,0
3239,45,68,50,0
7985,17,85,21,1
9931,52,8,6,0
6470,8,32,71,1
9823,66,46,25,0
7372,44,97,62,1
792,64,4,67,0
189,80,68,18,0
6803,84,79,2,0
4732,21,42,53,0
4153,48,13,62,0
1244,93,86,91,1
6854,48,17,69,0
5581,32,4,69,0
7052,75,43,2,0
4451,57,62,49,0
280,12,48,75,1
7742,80,4,47,0
7934,18,100,96,1
138,68,33,72,1
7991,48,46,61,0
9206,36,65,40,0
7166,38,72,92,1
6201,80,24,6,0
5103,83,24,12,0
6763,68,56,69,0
8276,92,12,8,0
5820,5,29,24,1
4017,1,100,24,1
6586,69,94,4,1
2366,95,90,26,1
7791,29,47,53,0
9199,68,19,30,0
9410,50,35,50,0
9191,93,53,21,0
4214,24,98,91,1
3305,32,89,7,1
7033,2,82,14,1
8862,54,92,97,1
4013,16,69,16,1
6902,44,83,38,1
2322,8,92,66,1
3240,12,76,31,1
1318,31,75,30,0
2802,4,10,74,1
5608,95,91,25,1
983,6,45,92,1
8996,98,56,91,1
5904,24,77,61,0
433,30,64,36,0
3540,34,80,40,0
8397,31,36,70,0
1063,42,61,82,1
4029,82,28,95,1
1482,5,1,29,1
4211,10,76,3,1
1561,34,45,95,1
2939,48,68,55,0
8615,36,94,45,1
6857,68,47,78,1
4117,53,3,98,1
4931,94,16,33,0
1016,66,28,59,0
6101,71,12,6,0
4607,68,51,17,0
2759,65,60,28,0
4501,22,28,10,0
7103,88,14,75,1
8435,93,48,36,0
3057,28,10,93,1
3047,31,80,44,0
2065,51,43,39,0
2833,71,53,82,1
5536,71,70,29,0
3595,20,91,41,1
9435,14,40,8,1
3363,42,78,54,0
7622,84,72,26,0
72,39,59,87,1
8885,80,27,31,0
6259,53,47,12,0
1122,23,72,16,0
983,41,30,32,0
503,81,24,66,0
612,54,95,71,1
6027,62,5,38,0
3708,95,39,45,0
7242,56,41,59,0
2733,40,79,23,0
9415,43,13,84,1
7803,39,59,33,0
2091,25,83,93,1
602,91,7,13,0
9778,64,48,100,1
5975,94,61,70,0
8205,10,35,73,1
8918,55,43,26,0
6460,27,63,74,1
4998,36,86,13,1
2573,26,89,37,1
3154,81,13,37,0
7490,53,6,73,1
6735,99,23,91,1
1551,41,87,34,1
3236,1,52,48,1
5072,79,73,25,0
9530,9,49,77,1
4782,61,80,81,1
8049,66,75,5,0
4513,53,11,98,1
4569,14,18,26,1
1346,30,6,91,1
8217,61,98,57,1
9966,2,80,56,1
4926,80,53,64,0
5837,57,10,13,0
7240,53,10,61,0
9655,81,67,76,1
8423,19,5,29,1
2483,91,81,70,1
2619,18,10,51,1
6401,13,4,31,1
9938,72,21,93,1
4721,89,41,1,0
8039,12,52,44,1
6972,55,43,88,1
2688,54,42,38,0
7118,36,38,3,0
5571,62,8,35,0
6509,93,80,33,0
542,79,12,57,0
3926,35,11,29,0
655,52,8,51,0
3541,28,86,99,1
710,86,81,13,1
9742,85,39,3,0
3260,57,70,50,0
7216,64,64,91,1
4336,9,48,66,1
7963,98,89,9,1
6825,48,55,8,0
9899,91,3,82,1
2742,81,73,70,0
2320,94,36,28,0
5061,87,28,38,0
4022,92,51,12,0
7197,58,93,99,1
904,60,62,62,0
7412,3,65,53,1
5729,23,73,24,0
8761,14,35,87,1
6471,62,16,23,0
3310,83,14,66,0
8705,47,37,23,0
4882,39,12,66,0
7687,68,59,46,0
1293,18,36,73,1
9147,25,38,57,0
2001,72,49,8,0
3073,5,43,21,1
7872,30,100,9,1
2762,2,86,79,1
4999,46,84,16,1
2598,47,63,82,1
9517,94,83,32,1
9392,10,39,13,1
316,98,91,53,1
5426,2,27,14,1
9401,34,41,87,1
5551,91,95,30,1
9961,88,67,47,0
1013,36,89,46,1
186,69,87,100,1
9172,47,3,65,0
5669,75,45,35,0
9882,38,80,99,1
6876,63,7,35,0
8776,1,98,1,1
9117,1,20,65,1
3720,9,35,21,1
125,100,56,4,0
151,91,42,98,1
3543,12,83,59,1
6983,74,38,74,1
7685,25,92,30,1
5221,89,17,79,1
4173,100,61,45,0
8187,81,58,16,0
6680,23,95,98,1
4976,41,82,56,1
2115,50,30,78,1
75,48,98,3,1
9765,100,32,75,1
7707,46,38,31,0
936,37,20,61,0
2278,9,31,82,1
511,25,98,31,1
2086,45,99,7,1
8580,45,63,73,1
659,52,19,46,0
2495,60,6,40,0
7265,97,6,97,1
2219,12,53,21,1
6528,43,43,51,0
3345,14,71,22,1
4515,81,91,48,1
632,18,63,29,1
7203,14,80,42,1
2871,100,54,8,0
2227,86,16,33,0
1228,30,69,59,0
665,66,48,62,0
4860,100,18,58,0
7271,36,3,51,0
2896,80,96,83,1
7283,93,15,59,0
5488,69,77,42,0
1688,75,90,60,1
1526,82,8,78,1
2279,43,79,79,1
7226,30,99,37,1
1632,28,82,69,1
7248,64,93,84,1
5739,97,93,94,1
3805,90,92,6,1
8004,97,69,63,0
7390,35,79,75,1
3791,15,26,41,1
7515,47,12,26,0
9843,54,4,43,0
5034,54,14,63,0
2056,52,47,99,1
8452,94,65,6,0
1771,23,8,36,0
8065,38,84,48,1
3535,49,66,60,0
4194,56,87,16,1
1322,22,84,35,1
5882,5,44,43,1
9154,75,86,47,1
4470,78,44,76,1
3299,23,91,6,1
6048,78,14,77,1
9520,19,71,30,1
7202,33,6,34,0
1665,14,7,38,1
8529,87,7,2,0
8341,16,89,91,1
1846,89,81,93,1
3631,68,92,52,1
9246,55,91,59,1
5388,13,7,61,1
618,40,6,14,0
2612,66,75,5,0
2780,51,3,100,1
7922,76,86,42,1
7628,65,31,97,1
4544,100,22,93,1
9266,54,36,36,0
3050,82,33,14,0
858,71,64,37,0
2921,3,80,24,1
6332,47,27,32,0
9214,31,2,40,0
4842,72,22,82,1
2298,39,17,61,0
7884,4,53,71,1
6006,41,61,73,1
6855,11,6,58,1
193,18,98,47,1
7011,72,21,98,1
6601,97,57,70,0
5580,42,97,99,1
9394,84,31,1,0
7156,95,34,49,0
7649,56,37,85,1
2081,58,20,26,0
3282,37,39,95,1
1119,50,7,12,0
2731,60,74,24,0
1498,31,27,56,0
950,21,3,90,1
2143,29,43,20,0
1123,2,7,81,1
552,14,74,51,1
1603,50,13,99,1
1823,63,56,19,0
8460,52,24,45,0
5126,22,70,39,0
4865,28,87,62,1
4598,100,5,88,1
7297,84,26,63,0
7990,6,3,69,1
7715,55,60,96,1
7132,74,23,8,0
2542,71,98,38,1
9124,28,71,17,0
7168,82,64,18,0
2582,68,14,37,0
3202,25,41,74,1
8746,44,24,9,0
7131,68,5,61,0
6432,51,34,73,1
7174,96,24,32,0
5848,75,88,69,1
1563,77,50,68,0
4690,95,24,75,1
6162,3,78,59,1
9289,2,83,24,1
3467,19,91,84,1
3898,99,14,100,1
7934,80,7,76,1
9680,55,63,67,0
1724,76,95,92,1
6496,93,86,31,1
7729,66,12,34,0
7709,72,20,84,1
6395,76,15,6,0
7575,99,56,36,0
1600,86,94,17,1
9429,70,65,15,0
9659,22,68,33,0
5043,2,16,75,1
3211,23,18,47,0
8238,71,48,7,0
5623,32,81,53,1
5598,12,5,96,1
1826,76,87,34,1
5218,39,32,10,0
9110,68,89,70,1
6418,31,5,83,1
1240,70,99,67,1
5473,42,9,53,0
3601,31,51,10,0
5822,59,61,41,0
7472,41,62,15,0
4455,4,59,21,1
4890,35,98,39,1
4824,67,92,12,1
6744,33,38,1,0
6325,98,32,71,1
1713,29,98,14,1
1123,64,17,50,0
3118,83,93,43,1
4108,29,73,34,0
7730,46,65,100,1
6423,87,18,43,0
6270,46,56,88,1
7310,1,23,26,1
6545,75,74,33,0
5717,34,41,2,0
3870,61,3,66,0
4673,85,57,46,0
3322,50,8,34,0
1457,14,93,15,1
3406,31,46,90,1
6294,83,55,86,1
9425,70,42,94,1
2625,50,34,97,1
9667,81,14,69,0
6172,46,27,30,0
6341,16,11,32,1
8329,79,41,89,1
5500,83,63,99,1
6116,94,65,62,0
7028,83,96,32,1
984,38,11,91,1
109,95,13,100,1
2414,10,93,8,1
856,98,18,64,0
2835,81,35,74,1
1965,63,72,11,0
5783,34,32,10,0
4022,80,26,5,0
5268,28,46,83,1
6580,38,99,31,1
2406,49,30,64,0
1434,63,25,89,1
1366,9,80,81,1
3369,17,58,19,1
2044,48,20,13,0
5616,88,64,69,0
6539,61,89,1,1
470,84,95,27,1
1649,65,32,27,0
8044,73,94,12,1
3632,73,22,18,0
4580,25,5,56,0
2534,25,36,8,0
272,12,82,23,1
3030,61,67,97,1
7208,60,74,17,0
8514,61,24,55,0
404,11,3,85,1
9478,28,8,45,0
861,83,5,82,1
2382,97,62,37,0
5680,72,31,69,0
9429,40,6,98,1
9471,24,44,10,0
8059,66,39,21,0
945,92,69,12,0
1374,7,58,57,1
4761,56,85,17,1
8281,96,53,64,0
1855,100,52,38,0
3572,26,76,56,0
2461,63,31,59,0
1031,23,96,73,1
8915,26,41,20,0
3635,79,26,25,0
919,73,24,98,1
7198,16,58,77,1
9280,98,3,7,0
351,26,85,43,1
1454,22,85,20,1
711,68,36,84,1
8911,46,5,30,0
7316,29,93,52,1
7877,25,97,25,1
713,44,84,100,1
9800,30,93,88,1
4080,99,77,61,0
3905,68,76,12,0
3697,4,23,54,1
9486,22,78,47,0
3796,23,6,60,0
2059,85,82,84,1
8878,94,23,98,1
5990,24,77,71,1
7216,10,46,58,1
5401,98,38,44,0
5600,11,11,80,1
5387,9,76,67,1
6170,91,61,75,1
3126,86,79,78,1
9092,45,84,69,1
496,74,7,24,0
1939,12,6,12,1
9048,31,90,75,1
5896,3,27,4,1
4126,37,73,31,0
8757,70,77,69,0
3719,90,83,16,1
9510,45,95,15,1
1039,3,87,99,1
188,77,16,85,1
1722,99,8,25,0
1284,22,62,22,0
6422,47,92,62,1
3353,71,40,56,0
5872,48,20,54,0
3921,46,100,38,1
9692,35,45,57,0
7187,8,46,49,1
3596,85,5,22,0
8294,63,5,14,0
7725,86,25,14,0
7977,18,73,68,1
649,5,50,84,1
3977,23,3,13,0
5870,95,79,36,0
823,16,9,6,1
3547,96,33,28,0
4213,21,65,18,0
3745,94,62,17,0
6746,32,93,7,1
1097,63,36,8,0
5647,20,41,97,1
8947,78,49,2,0
6431,82,66,89,1
1877,9,61,53,1
8625,82,63,88,1
5875,45,3,52,0
2197,38,79,90,1
9231,40,37,65,0
5223,42,68,63,0
2334,38,55,94,1
9751,58,67,39,0
2475,76,5,69,0
3268,18,41,72,1
4214,98,37,78,1
1835,94,33,4,0
3569,14,44,88,1
9445,18,58,70,1
5686,72,7,47,0
6703,77,20,32,0
8997,53,49,98,1
3734,84,93,76,1
9420,26,98,2,1
8486,35,70,42,0
1860,87,40,92,1
6078,49,36,80,1
6755,93,7,31,0
7434,37,25,70,0
6947,46,51,8,0
9034,11,66,76,1
884,18,82,8,1
7852,84,49,31,0
6180,82,62,45,0
6693,20,36,50,0
5686,3,19,8,1
4290,67,93,91,1
2232,28,49,68,0
3462,35,14,100,1
6751,37,93,21,1
4091,98,43,2,0
1768,62,45,21,0
8790,11,27,7,1
5485,22,29,91,1
3231,33,61,82,1
1869,62,98,20,1
6821,36,97,97,1
1046,22,88,94,1
9913,50,63,7,0
5563,73,70,96,1
8902,37,35,49,0
8447,92,58,14,0
4362,90,42,77,1
4568,12,97,43,1
1181,55,82,74,1
8635,95,9,1,0
4532,19,10,32,1
1227,28,100,55,1
8188,99,3,38,0
2563,74,20,34,0
3639,70,99,37,1
5194,21,48,57,0
8581,58,41,16,0
6692,99,58,43,0
7584,16,2,43,1
8907,27,55,28,0
4340,47,85,11,1
5543,14,27,83,1
715,67,36,27,0
9725,24,4,87,1
7148,13,81,16,1
4499,91,58,77,1
3607,31,68,86,1
9059,3,60,14,1
1844,62,86,41,1
1950,38,3,8,0
291,95,67,64,0
1537,40,86,31,1
7486,46,33,85,1
1007,45,44,18,0
3751,5,58,58,1
1904,17,16,50,1
406,8,6,69,1
506,69,53,70,0
4013,63,50,30,0
9499,58,44,13,0
8668,12,32,11,1
3363,47,55,27,0
1700,36,56,28,0
8308,69,83,22,1
7833,45,35,67,0
897,80,52,35,0
3788,75,51,50,0
6399,89,15,82,1
2616,9,10,26,1
4644,46,85,59,1
5552,20,6,11,0
7589,91,28,74,1
1530,43,58,46,0
421,83,91,87,1
1265,9,30,13,1
9525,53,21,91,1
5610,55,90,26,1
1604,99,67,13,0
8334,4,11,67,1
110,66,75,43,0
8715,53,83,38,1
579,54,17,66,0
2676,20,2,68,0
7148,19,48,49,1
1631,94,16,100,1
8818,74,4,11,0
7486,19,96,39,1
1050,73,94,65,1
7545,35,55,71,1
9396,58,15,93,1
9703,29,56,14,0
8682,57,33,93,1
2641,32,5,84,1
6665,74,3,75,1
1002,76,12,75,1
9074,40,67,54,0
7656,63,16,5,0
8775,84,96,55,1
5836,96,89,17,1
8388,12,81,44,1
1785,98,98,30,1
9215,92,79,93,1
8543,64,41,25,0
5783,18,47,19,1
5102,77,15,62,0
5571,63,29,34,0
9266,84,53,44,0
5361,21,57,38,0
1270,70,30,24,0
626,77,71,22,0
8156,49,58,22,0
4246,67,95,40,1
4367,96,6,8,0
1660,84,35,5,0
4344,28,8,93,1
9491,98,6,97,1
3471,68,60,45,0
6183,37,54,97,1
4410,9,5,55,1
8123,16,53,44,1
3002,5,64,64,1
1044,67,7,13,0
7411,93,61,19,0
5712,81,67,9,0
8820,44,66,19,0
928,6,19,58,1
5028,44,58,61,0
2218,13,26,75,1
812,47,77,1,0
2329,67,22,76,1
3569,46,80,37,0
9014,37,42,42,0
2180,9,10,78,1
3070,37,99,1,1
5856,63,79,66,0
7521,96,35,5,0
7972,83,6,78,1
5979,18,48,76,1
6540,42,31,35,0
2628,49,26,99,1
1838,91,23,97,1
6575,68,63,18,0
8303,91,50,23,0
7819,47,88,98,1
238,33,30,45,0
4399,68,43,69,0
4063,36,31,22,0
9623,24,2,90,1
9901,44,94,11,1
2519,44,14,30,0
9,37,91,24,1
2089,54,81,25,1
7283,26,65,37,0
469,14,85,11,1
2705,87,9,45,0
704,99,33,5,0
5235,63,44,75,1
6280,71,16,88,1
3134,5,23,58,1
7208,33,4,75,1
9126,100,23,86,1
9883,57,87,27,1
4970,42,56,81,1
2486,14,92,76,1
1336,99,86,85,1
3399,28,23,35,0
502,78,36,37,0
3033,98,27,83,1
3919,61,36,61,0
8928,43,61,72,1
3896,48,9,62,0
7731,11,48,31,1
391,22,65,57,0
4386,88,71,91,1
2375,51,44,59,0
5125,90,13,37,0
28,99,81,81,1
1936,95,29,95,1
2241,23,88,32,1
2285,80,75,38,0
4865,64,47,67,0
5352,42,84,50,1
6765,97,42,7,0
9679,43,70,59,0
9135,25,10,69,0
4213,66,6,42,0
8736,30,62,39,0
693,8,12,16,1
2442,96,14,47,0
755,87,40,54,0
9091,43,20,42,0
7939,21,32,41,0
3858,96,100,36,1
425,84,84,46,1
4931,32,65,89,1
1646,58,23,80,1
3356,19,11,63,1
328,40,79,100,1
791,96,38,81,1
2704,67,57,82,1
204,82,14,75,1
1365,54,95,97,1
995,77,43,72,1
817,66,5,84,1
8395,7,66,27,1
343,17,92,24,1
7346,23,28,27,0
9129,72,71,44,0
8737,50,28,22,0
5326,89,58,76,1
4288,78,2,55,0
5227,4,94,18,1
3553,45,7,51,0
9110,61,60,60,0
3945,34,13,21,0
6015,25,90,11,1
6250,74,41,69,0
4935,51,26,61,0
6023,17,85,12,1
6333,37,59,87,1
9088,89,54,81,1
2342,99,27,1,0
4972,51,92,4,1
2164,35,79,64,0
9088,30,19,13,0
5450,23,72,43,0
1340,79,91,45,1
6985,8,92,99,1
3187,63,65,89,1
7490,95,83,80,1
2997,63,99,36,1
9834,89,29,42,0
8778,96,54,74,1
4086,56,95,66,1
1256,75,41,49,0
4356,26,70,57,0
80,66,68,56,0
9796,17,37,76,1
297,60,36,48,0
6077,36,71,3,0
9098,3,8,13,1
5372,65,95,98,1
4942,6,35,87,1
2740,4,93,55,1
6266,82,91,83,1
4974,55,86,98,1
804,12,43,34,1
6085,34,38,45,0
2261,57,1,11,0
8374,92,100,30,1
7375,13,23,55,1
9937,47,74,70,0
9271,30,48,28,0
749,1,16,65,1
1371,71,44,80,1
4379,20,12,60,0
6997,54,54,78,1
3483,8,70,77,1
2407,67,56,45,0
5049,99,34,18,0
696,2,26,72,1
4089,38,12,76,1
4868,3,54,17,1
2765,67,38,31,0
1788,2,24,63,1
9157,5,45,31,1
5339,97,32,17,0
7718,40,23,61,0
7502,15,39,79,1
4156,84,79,99,1
9328,58,18,31,0
497,62,50,99,1
8896,72,33,61,0
2813,11,19,40,1
9759,14,47,79,1
1724,54,17,83,1
1302,56,59,24,0
8828,34,36,68,0
4104,44,40,16,0
7938,2,32,80,1
5479,45,13,47,0
7529,75,14,92,1
8833,38,37,37,0
5586,88,60,79,1
1345,54,32,51,0
7320,68,79,58,0
8799,94,61,72,1
6840,70,78,73,1
9659,56,75,15,0
1573,1,10,69,1
7715,63,82,17,1
3560,26,2,20,0
5301,6,63,29,1
652,3,1,82,1
820,10,94,76,1
1240,7,12,93,1
4165,59,50,40,0
8209,8,8,82,1
4683,27,61,21,0
2293,64,50,39,0
8411,70,2,69,0
2177,7,88,40,1
667,81,46,24,0
851,58,41,21,0
956,62,25,66,0
3653,95,44,28,0
5811,84,35,91,1
9018,30,34,38,0
6833,17,30,41,1
5635,59,36,82,1
2429,31,9,84,1
726,69,43,58,0
3916,56,36,81,1
3306,16,10,60,1
4105,99,48,25,0
3844,58,2,23,0
1398,24,91,70,1
4491,50,52,95,1
799,21,38,78,1
6799,30,66,1,0
2639,78,77,45,0
1117,55,67,46,0
6609,33,27,99,1
5709,5,98,92,1
2570,67,13,38,0
4820,83,6,73,1
7802,13,94,17,1
6687,95,57,17,0
5309,11,32,30,1
8465,31,72,58,0
6766,100,76,89,1
8619,70,76,86,1
2950,23,54,43,0
2430,42,57,82,1
2402,89,89,90,1
4668,92,76,82,1
5579,34,23,75,1
7009,80,33,25,0
982,70,76,76,1
6635,17,21,1,1
1023,42,41,31,0
9383,27,5,23,0
8864,69,60,80,1
5543,56,60,29,0
8120,12,3,14,1
2709,97,47,57,0
9802,1,26,100,1
6768,9,42,71,1
9539,6,67,43,1
6144,97,93,69,1
1881,20,68,43,0
3525,83,38,81,1
3687,98,16,14,0
8769,61,6,86,1
5883,25,8,73,1
1393,16,98,17,1
154,87,82,68,1
637,8,40,62,1
2891,84,33,26,0
2023,83,100,10,1
1113,9,50,71,1
9841,20,66,33,0
5909,25,41,27,0
1480,79,94,98,1
9892,2,1,8,1
9705,40,37,93,1
2647,92,56,98,1
8726,22,88,14,1
1688,70,69,71,1
2802,66,6,11,0
518,36,58,84,1
7309,17,41,69,1
5184,40,71,71,1
6833,23,63,45,0
6233,45,75,37,0
2103,79,66,24,0
2298,96,29,22,0
8,33,69,13,0
4477,99,35,38,0
3927,75,78,17,0
7654,77,31,26,0
1725,40,6,65,0
4544,29,62,91,1
6447,1,41,19,1
5128,1,57,68,1
1405,45,20,82,1
1650,97,83,28,1
6201,47,41,51,0
8086,53,72,42,0
5009,52,69,69,0
264,87,69,50,0
6093,28,75,66,0
1966,49,53,36,0
9860,89,72,43,0
3839,83,25,81,1
2096,80,93,18,1
6426,32,82,91,1
9782,69,1,35,0
3257,76,83,58,1
3961,31,42,58,0
8107,2,56,82,1
3736,26,66,51,0
7868,77,18,1,0
4693,14,24,92,1
2039,82,65,88,1
9002,11,85,26,1
740,80,68,6,0
1844,61,90,82,1
2081,4,54,83,1
2731,100,4,20,0
3657,22,39,30,0
137,63,100,5,1
6040,39,42,44,0
5577,71,76,31,0
6625,62,49,11,0
4209,89,72,8,0
7097,51,62,25,0
3507,51,93,58,1
5179,3,21,51,1
476,66,43,64,0
8024,11,82,65,1
7061,83,41,29,0
964,52,87,76,1
5635,31,60,11,0
2134,29,49,36,0
8308,49,75,70,0
4098,97,47,82,1
2029,38,85,7,1
4156,65,1,57,0
6323,53,25,26,0
2092,33,79,31,0
9117,2,23,49,1
5274,43,54,76,1
6286,56,6,96,1
5485,81,25,43,0
8537,64,3,26,0
6591,32,35,82,1
6318,10,92,65,1
870,39,26,52,0
9134,16,48,70,1
7511,91,20,25,0
3254,89,81,67,1
3865,100,57,50,0
7554,40,71,60,0
9444,6,60,44,1
5860,55,18,94,1
533,97,45,39,0
2023,31,58,32,0
1675,46,99,53,1
4493,71,51,71,1
8470,74,9,60,0
6565,60,45,80,1
5155,23,95,13,1
7879,99,11,46,0
94,24,57,99,1
4049,47,92,40,1
4462,34,39,47,0
1237,36,55,66,0
1278,71,5,74,1
6460,21,89,46,1
5718,7,84,17,1
9898,15,2,11,1
5927,44,96,70,1
8351,97,60,65,0
5999,72,15,44,0
872,33,17,14,0
6536,59,96,8,1
6733,22,41,87,1
2429,15,42,25,1
7862,48,9,3,0
5180,11,52,50,1
6664,16,74,32,1
4761,70,31,41,0
7177,60,80,85,1
3615,58,10,27,0
153,72,50,16,0
9382,79,7,91,1
8785,20,17,99,1
2544,6,8,15,1
8835,41,98,31,1
7618,98,16,62,0
2005,98,78,84,1
4917,68,33,86,1
3346,25,61,71,1
9573,64,26,67,0
4794,26,7,32,0
9032,37,33,37,0
2677,71,33,52,0
4441,96,40,99,1
3974,19,74,100,1
5680,39,76,2,0
1470,71,58,7,0
5189,76,37,49,0
2179,63,77,33,0
4554,56,58,21,0
9367,84,69,62,0
639,96,99,76,1
7323,8,61,41,1
7882,65,5,95,1
7995,24,12,43,0
9657,79,9,95,1
7082,19,77,21,1
7550,25,16,11,0
7739,71,84,20,1
453,70,48,71,1
4859,3,87,37,1
4667,50,25,19,0
5004,14,99,30,1
8126,24,99,22,1
6009,62,83,17,1
6516,100,14,81,1
1312,17,19,44,1
3938,41,86,88,1
3699,50,63,41,0
5476,37,8,2,0
5988,88,42,9,0
93,12,55,90,1
3705,47,6,21,0
7902,50,5,49,0
4913,94,25,15,0
1925,86,91,43,1
4233,69,96,46,1
8965,100,83,60,1
880,2,3,14,1
9652,61,87,63,1
1594,19,84,31,1
5561,26,71,56,0
95,31,29,78,1
5063,59,64,71,1
7246,73,29,21,0
338,70,41,12,0
4042,5,100,45,1
8794,88,15,49,0
5860,77,1,49,0
6174,60,47,72,1
9145,44,93,44,1
2112,17,30,13,1
6379,46,89,8,1
9727,35,3,29,0
1769,19,79,98,1
3789,11,61,38,1
4674,62,11,99,1
6333,66,11,57,0
4502,45,61,57,0
19,25,86,66,1
9768,84,89,92,1
9425,18,34,49,1
5502,41,6,68,0
5603,66,32,100,1
6169,79,35,99,1
900,75,61,31,0
6745,52,76,86,1
7008,20,36,30,0
1210,49,100,7,1
3036,6,13,24,1
5019,19,66,3,1
